# t  Norma  <x>  <p>  <H>  DeltaX*DeltaP
0.000000000000000 0.999999999999997 1.249999999999999 0.000000000000000 4099.178857419844462 20.495893875873492
0.000100000000000 0.999999999999998 1.249999999999998 -0.000000000000001 4099.178857419839915 20.495893877017725
0.000200000000000 0.999999999999998 1.249999999999997 -0.000000000000007 4099.178857419836277 20.495893880439198
0.000300000000000 1.000000000000000 1.249999999999997 -0.000000000000010 4099.178857419839915 20.495893886104554
0.000400000000000 0.999999999999997 1.249999999999999 -0.000000000000015 4099.178857419839915 20.495893893957870
0.000500000000000 1.000000000000000 1.249999999999997 -0.000000000000019 4099.178857419843553 20.495893903923161
0.000600000000000 0.999999999999998 1.249999999999997 -0.000000000000026 4099.178857419845372 20.495893915901302
0.000700000000000 0.999999999999997 1.249999999999997 -0.000000000000032 4099.178857419839915 20.495893929774006
0.000800000000000 0.999999999999997 1.249999999999997 -0.000000000000034 4099.178857419849010 20.495893945402361
0.000900000000000 0.999999999999998 1.249999999999998 -0.000000000000040 4099.178857419838096 20.495893962628564
0.001000000000000 0.999999999999997 1.249999999999997 -0.000000000000042 4099.178857419843553 20.495893981277110
0.001100000000000 0.999999999999997 1.250000000000000 -0.000000000000046 4099.178857419839005 20.495894001154877
0.001200000000000 0.999999999999999 1.249999999999997 -0.000000000000051 4099.178857419841734 20.495894022054344
0.001300000000000 0.999999999999999 1.249999999999997 -0.000000000000054 4099.178857419839915 20.495894043751626
0.001400000000000 0.999999999999999 1.249999999999997 -0.000000000000056 4099.178857419838096 20.495894066010976
0.001500000000000 0.999999999999996 1.249999999999996 -0.000000000000060 4099.178857419845372 20.495894088585217
0.001600000000000 0.999999999999998 1.249999999999996 -0.000000000000061 4099.178857419845372 20.495894111216320
0.001700000000000 0.999999999999997 1.249999999999996 -0.000000000000063 4099.178857419845372 20.495894133637947
0.001800000000000 0.999999999999996 1.249999999999995 -0.000000000000065 4099.178857419834458 20.495894155577879
0.001900000000000 0.999999999999998 1.249999999999994 -0.000000000000068 4099.178857419839915 20.495894176757616
0.002000000000000 0.999999999999994 1.249999999999995 -0.000000000000071 4099.178857419836277 20.495894196895765
0.002100000000000 0.999999999999995 1.249999999999993 -0.000000000000072 4099.178857419840824 20.495894215710059
0.002200000000000 0.999999999999996 1.249999999999993 -0.000000000000072 4099.178857419839005 20.495894232917394
0.002300000000000 0.999999999999996 1.249999999999994 -0.000000000000071 4099.178857419836277 20.495894248237562
0.002400000000000 0.999999999999996 1.249999999999996 -0.000000000000076 4099.178857419829910 20.495894261394241
0.002500000000000 0.999999999999996 1.249999999999995 -0.000000000000076 4099.178857419836277 20.495894272116672
0.002600000000000 0.999999999999997 1.249999999999995 -0.000000000000077 4099.178857419838096 20.495894280141446
0.002700000000000 0.999999999999997 1.249999999999995 -0.000000000000078 4099.178857419837186 20.495894285214888
0.002800000000000 0.999999999999996 1.249999999999994 -0.000000000000081 4099.178857419832639 20.495894287093442
0.002900000000000 0.999999999999995 1.249999999999994 -0.000000000000082 4099.178857419834458 20.495894285546548
0.003000000000000 0.999999999999996 1.249999999999993 -0.000000000000082 4099.178857419827182 20.495894280358272
0.003100000000000 0.999999999999995 1.249999999999993 -0.000000000000080 4099.178857419830820 20.495894271328005
0.003200000000000 0.999999999999997 1.249999999999992 -0.000000000000079 4099.178857419829910 20.495894258271893
0.003300000000000 0.999999999999998 1.249999999999993 -0.000000000000079 4099.178857419830820 20.495894241024804
0.003400000000000 0.999999999999996 1.249999999999991 -0.000000000000079 4099.178857419829001 20.495894219442196
0.003500000000000 0.999999999999995 1.249999999999992 -0.000000000000075 4099.178857419829910 20.495894193398602
0.003600000000000 0.999999999999997 1.249999999999992 -0.000000000000075 4099.178857419830820 20.495894162792315
0.003700000000000 0.999999999999996 1.249999999999992 -0.000000000000073 4099.178857419830820 20.495894127542925
0.003800000000000 0.999999999999996 1.249999999999990 -0.000000000000072 4099.178857419827182 20.495894087595115
0.003900000000000 0.999999999999995 1.249999999999994 -0.000000000000069 4099.178857419829001 20.495894042915623
0.004000000000000 0.999999999999993 1.249999999999989 -0.000000000000068 4099.178857419831729 20.495893993499518
0.004100000000000 0.999999999999996 1.249999999999991 -0.000000000000066 4099.178857419827182 20.495893939362880
0.004200000000000 0.999999999999996 1.249999999999990 -0.000000000000066 4099.178857419829910 20.495893880550664
0.004300000000000 0.999999999999994 1.249999999999992 -0.000000000000064 4099.178857419833548 20.495893817131044
0.004400000000000 0.999999999999996 1.249999999999990 -0.000000000000059 4099.178857419831729 20.495893749199801
0.004500000000000 0.999999999999994 1.249999999999990 -0.000000000000056 4099.178857419831729 20.495893676876200
0.004600000000000 0.999999999999995 1.249999999999989 -0.000000000000050 4099.178857419832639 20.495893600306268
0.004700000000000 0.999999999999995 1.249999999999990 -0.000000000000048 4099.178857419829001 20.495893519659067
0.004800000000000 0.999999999999993 1.249999999999988 -0.000000000000041 4099.178857419827182 20.495893435129503
0.004900000000000 0.999999999999995 1.249999999999991 -0.000000000000038 4099.178857419823544 20.495893346933769
0.005000000000000 0.999999999999995 1.249999999999990 -0.000000000000032 4099.178857419825363 20.495893255312726
0.005100000000000 0.999999999999996 1.249999999999989 -0.000000000000027 4099.178857419834458 20.495893160527078
0.005200000000000 0.999999999999994 1.249999999999987 -0.000000000000023 4099.178857419827182 20.495893062858929
0.005300000000000 0.999999999999996 1.249999999999990 -0.000000000000018 4099.178857419823544 20.495892962608149
0.005400000000000 0.999999999999995 1.249999999999990 -0.000000000000013 4099.178857419823544 20.495892860094788
0.005500000000000 0.999999999999992 1.249999999999990 -0.000000000000007 4099.178857419827182 20.495892755653397
0.005600000000000 0.999999999999994 1.249999999999990 -0.000000000000003 4099.178857419827182 20.495892649634090
0.005700000000000 0.999999999999994 1.249999999999988 0.000000000000001 4099.178857419821725 20.495892542400629
0.005800000000000 0.999999999999993 1.249999999999988 0.000000000000005 4099.178857419825363 20.495892434327541
0.005900000000000 0.999999999999994 1.249999999999988 0.000000000000008 4099.178857419824453 20.495892325799204
0.006000000000000 0.999999999999992 1.249999999999986 0.000000000000013 4099.178857419827182 20.495892217208979
0.006100000000000 0.999999999999993 1.249999999999986 0.000000000000018 4099.178857419821725 20.495892108955385
0.006200000000000 0.999999999999994 1.249999999999987 0.000000000000025 4099.178857419827182 20.495892001440829
0.006300000000000 0.999999999999996 1.249999999999987 0.000000000000030 4099.178857419829001 20.495891895071026
0.006400000000000 0.999999999999995 1.249999999999986 0.000000000000035 4099.178857419827182 20.495891790251054
0.006500000000000 0.999999999999994 1.249999999999988 0.000000000000040 4099.178857419828091 20.495891687384017
0.006600000000000 0.999999999999995 1.249999999999988 0.000000000000044 4099.178857419827182 20.495891586870098
0.006700000000000 0.999999999999993 1.249999999999986 0.000000000000048 4099.178857419825363 20.495891489103641
0.006800000000000 0.999999999999994 1.249999999999986 0.000000000000056 4099.178857419829910 20.495891394470050
0.006900000000000 0.999999999999995 1.249999999999988 0.000000000000063 4099.178857419822634 20.495891303345793
0.007000000000000 0.999999999999994 1.249999999999985 0.000000000000072 4099.178857419820815 20.495891216097011
0.007100000000000 0.999999999999995 1.249999999999986 0.000000000000079 4099.178857419825363 20.495891133074142
