# t  Norma  <x>  <p>  <H>  DeltaX*DeltaP
0.000000000000000 1.000000000000000 0.300003586793299 0.000000000000000 500.702470229926860 0.503570555903106
0.000100000000000 1.000000000000000 0.300043607621069 0.401264970917528 500.702470229925382 0.503565806359661
0.000200000000000 0.999999999999999 0.300163555821815 0.800688530778566 500.702470229924927 0.503563032935122
0.000300000000000 1.000000000000001 0.300363309397843 1.200296124364359 500.702470229925609 0.503554785965602
0.000400000000000 1.000000000000000 0.300642790162074 1.598938067920846 500.702470229926860 0.503550834658861
0.000500000000000 1.000000000000001 0.301001873151204 1.997227352895534 500.702470229926007 0.503541393263030
0.000600000000000 1.000000000000001 0.301440415453580 2.394452110528052 500.702470229926917 0.503536238163392
0.000700000000000 1.000000000000002 0.301958235967674 2.790890132206425 500.702470229927144 0.503526331521105
0.000800000000000 1.000000000000002 0.302555127699508 3.186061420832800 500.702470229927656 0.503519861080852
0.000900000000000 1.000000000000003 0.303230848761641 3.580047418033589 500.702470229926405 0.503510061250891
0.001000000000000 1.000000000000002 0.303985128617934 3.972530156201436 500.702470229926632 0.503502251372174
0.001100000000000 1.000000000000004 0.304817663664236 4.363451262792091 500.702470229927030 0.503493002323650
0.001200000000000 1.000000000000002 0.305728120406337 4.752613343195495 500.702470229927371 0.503483973893223
0.001300000000000 1.000000000000001 0.306716133498382 5.139856579803420 500.702470229927144 0.503475569600448
0.001400000000000 1.000000000000002 0.307781307146986 5.525070660976943 500.702470229927428 0.503465596428472
0.001500000000000 1.000000000000004 0.308923214607777 5.908026877353181 500.702470229927826 0.503458175641455
0.001600000000000 1.000000000000004 0.310141398528483 6.288672128182943 500.702470229928622 0.503447657835079
0.001700000000000 1.000000000000004 0.311435371320893 6.666737730360813 500.702470229928508 0.503441223254576
0.001800000000000 1.000000000000004 0.312804614895430 7.042201439594272 500.702470229927997 0.503430637631984
0.001900000000000 1.000000000000008 0.314248581527743 7.414779427041637 500.702470229927485 0.503425094026952
0.002000000000000 1.000000000000007 0.315766693292093 7.784458412852692 500.702470229928679 0.503414934064002
0.002100000000000 1.000000000000006 0.317358343162519 8.150959247145154 500.702470229927712 0.503410135418685
0.002200000000000 1.000000000000006 0.319022894356197 8.514261037475869 500.702470229928963 0.503400852845670
0.002300000000000 1.000000000000006 0.320759681493099 8.874103540635570 500.702470229928963 0.503396648194793
0.002400000000000 1.000000000000007 0.322568009989446 9.230447330519208 500.702470229928963 0.503388606060502
0.002500000000000 1.000000000000006 0.324447157163142 9.583059676755729 500.702470229930043 0.503384875738773
0.002600000000000 1.000000000000008 0.326396371762481 9.931877096941276 500.702470229929133 0.503378319092163
0.002700000000000 1.000000000000007 0.328414874953681 10.276697896318540 500.702470229929816 0.503374996531031
0.002800000000000 1.000000000000009 0.330501860027487 10.617433644744052 500.702470229929872 0.503370042739623
0.002900000000000 1.000000000000006 0.332656493242337 10.953913085703372 500.702470229929077 0.503367120642378
0.003000000000000 1.000000000000010 0.334877913719893 11.286025479103314 500.702470229931635 0.503363767640233
0.003100000000000 1.000000000000009 0.337165234144130 11.613626485333057 500.702470229931009 0.503361290531620
0.003200000000000 1.000000000000010 0.339517540834917 11.936587984080374 500.702470229931578 0.503359438590419
0.003300000000000 1.000000000000010 0.341933894320866 12.254787342733369 500.702470229930213 0.503357485849378
0.003400000000000 1.000000000000009 0.344413329566628 12.568085090805209 500.702470229931691 0.503356967084412
0.003500000000000 1.000000000000010 0.346954856447068 12.876374518297739 500.702470229930782 0.503355631451270
