# t  Norma  <x>  <p>  <H>  DeltaX*DeltaP
0.000000000000000 1.000000000000000 0.300000000001875 0.000000000000000 547.527155072030382 0.499992001983589
0.000100000000000 1.000000000000001 0.300039917570168 0.399554784140188 547.527155072029927 0.500460587997181
0.000200000000000 1.000000000000001 0.300159654339406 0.798950061343350 547.527155072030951 0.501860743668121
0.000300000000000 1.000000000000002 0.300359162509846 1.198026393841276 547.527155072032087 0.504175835990534
0.000400000000000 1.000000000000001 0.300638362436586 1.596624467248263 547.527155072031292 0.507378710630475
0.000500000000000 1.000000000000002 0.300997142661345 1.994585159752877 547.527155072030837 0.511432498406150
0.000600000000000 1.000000000000003 0.301435359957018 2.391749604567784 547.527155072031064 0.516291661531128
0.000700000000000 1.000000000000004 0.301952839385028 2.787959252292615 547.527155072032656 0.521903209941457
0.000800000000000 1.000000000000002 0.302549374365325 3.183055938559331 547.527155072032429 0.528208013842815
0.000900000000000 1.000000000000006 0.303224726759260 3.576881941646260 547.527155072033793 0.535142142226043
0.001000000000000 1.000000000000005 0.303978626965149 3.969280055892155 547.527155072032656 0.542638165889642
0.001100000000000 1.000000000000005 0.304810774026885 4.360093644489845 547.527155072034020 0.550626377191869
0.001200000000000 1.000000000000006 0.305720835755451 4.749166720879639 547.527155072034020 0.559035891865173
0.001300000000000 1.000000000000006 0.306708448863911 5.136343996883943 547.527155072034589 0.567795613903820
0.001400000000000 1.000000000000007 0.307773219115824 5.521470974941125 547.527155072034930 0.576835054136874
0.001500000000000 1.000000000000006 0.308914721487955 5.904393993250378 547.527155072035612 0.586085006146837
0.001600000000000 1.000000000000008 0.310132500347314 6.284960329814364 547.527155072035043 0.595478085759227
0.001700000000000 1.000000000000007 0.311426069643662 6.663018249298975 547.527155072035725 0.604949150227231
0.001800000000000 1.000000000000007 0.312794913117428 7.038417112685126 547.527155072036408 0.614435609276455
0.001900000000000 1.000000000000008 0.314238484524133 7.411007435188026 547.527155072036635 0.623877647630818
0.002000000000000 1.000000000000008 0.315756207874808 7.780640981483011 547.527155072035839 0.633218371983321
0.002100000000000 1.000000000000009 0.317347477692849 8.147170849791776 547.527155072036976 0.642403898416919
0.002200000000000 1.000000000000009 0.319011659285949 8.510451515874605 547.527155072037999 0.651383394911324
0.002300000000000 1.000000000000009 0.320748089032202 8.870338963573277 547.527155072037431 0.660109084091527
0.002400000000000 1.000000000000010 0.322556074678179 9.226690631473646 547.527155072037431 0.668536229148218
0.002500000000000 1.000000000000010 0.324434895646410 9.579365610981808 547.527155072038227 0.676623088185225
0.002600000000000 1.000000000000010 0.326383803349869 9.928224460260411 547.527155072038909 0.684330878639356
0.002700000000000 1.000000000000010 0.328402021509728 10.273129481853500 547.527155072040387 0.691623707266419
0.002800000000000 1.000000000000010 0.330488746474922 10.613944404226626 547.527155072039022 0.698468535884542
0.002900000000000 1.000000000000010 0.332643147539651 10.950534728553215 547.527155072039704 0.704835102654563
0.003000000000000 1.000000000000010 0.334864367259511 11.282767329547887 547.527155072040159 0.710695900169265
0.003100000000000 1.000000000000010 0.337151521763264 11.610510828972641 547.527155072041865 0.716026099316122
0.003200000000000 1.000000000000010 0.339503701063514 11.933635213136840 547.527155072039818 0.720803539794417
0.003300000000000 1.000000000000011 0.341919969364831 12.252012161535724 547.527155072041069 0.725008666500143
0.003400000000000 1.000000000000012 0.344399365374498 12.565514796346099 547.527155072042206 0.728624524006369
0.003500000000000 1.000000000000011 0.346940902615919 12.874017884368122 547.527155072041865 0.731636715216775
0.003600000000000 1.000000000000013 0.349543569750412 13.177397813257594 547.527155072042547 0.734033387174790
0.003700000000000 1.000000000000012 0.352206330908486 13.475532603369491 547.527155072044252 0.735805220559512
0.003800000000000 1.000000000000013 0.354928126035244 13.768302151997403 547.527155072043342 0.736945395563718
0.003900000000000 1.000000000000012 0.357707871251619 14.055588035640010 547.527155072044025 0.737449617207838
0.004000000000000 1.000000000000014 0.360544459233841 14.337273995770184 547.527155072043342 0.737316056431302
0.004100000000000 1.000000000000013 0.363436759613037 14.613245566442608 547.527155072044025 0.736545410140616
0.004200000000000 1.000000000000014 0.366383619394749 14.883390715695263 547.527155072046298 0.735140821900573
0.004300000000000 1.000000000000013 0.369383863400205 15.147599378980562 547.527155072045389 0.733107968548618
0.004400000000000 1.000000000000014 0.372436294726849 15.405764136711873 547.527155072045957 0.730454973838722
0.004500000000000 1.000000000000014 0.375539695229729 15.657779755935069 547.527155072045616 0.727192507571715
0.004600000000000 1.000000000000015 0.378692826019798 15.903543783782805 547.527155072046753 0.723333711308854
0.004700000000000 1.000000000000015 0.381894427980382 16.142956193118476 547.527155072047776 0.718894293266888
0.004800000000000 1.000000000000016 0.385143222297316 16.375919799821080 547.527155072049254 0.713892485961584
0.004900000000000 1.000000000000014 0.388437911003610 16.602340077841141 547.527155072047094 0.708349121483864
0.005000000000000 1.000000000000014 0.391777177534435 16.822125353824628 547.527155072048572 0.702287636349797
0.005100000000000 1.000000000000014 0.395159687292768 17.035186814495116 547.527155072048117 0.695734116648388
0.005200000000000 1.000000000000016 0.398584088222419 17.241438481114887 547.527155072049254 0.688717356506210
0.005300000000000 1.000000000000016 0.402049011388184 17.440797390144599 547.527155072048572 0.681268869145189
0.005400000000000 1.000000000000016 0.405553071561039 17.633183390383074 547.527155072048686 0.673422994016443
0.005500000000000 1.000000000000015 0.409094867807627 17.818519446557218 547.527155072049595 0.665216875465391
0.005600000000000 1.000000000000016 0.412672984083070 17.996731326319658 547.527155072050505 0.656690601566662
0.005700000000000 1.000000000000014 0.416285989825982 18.167747961021025 547.527155072049254 0.647887154232119
